contigname	ERR011349_ERR011349
k79_190	2.97248
k79_32362	11.7826
k79_13889	5.80742
k79_9437	3.56399
k79_191	5.78656
k79_32363	3.23404
k79_27719	58.9715
k79_192	3.33051
k79_13890	6.20359
k79_9438	10.366
k79_193	2.82659
k79_13891	3.97674
k79_9439	8.93284
k79_194	7.4375
k79_9440	3.83478
k79_27720	4.35883
k79_195	10.2441
k79_23089	5.51264
k79_9441	2.02247
k79_196	4.20721
k79_27721	2.37203
k79_197	8.21107
k79_27722	9.64234
k79_9442	7.71707
k79_198	7.57377
k79_23090	6.21202
k79_199	7.41727
k79_27723	7.64842
k79_9443	7.58486
k79_200	4.62205
k79_27724	6.2622
k79_9444	2.53143
k79_201	6.8
k79_27725	5.17167
k79_9445	6.71429
k79_202	1.9115
k79_23091	5.07765
k79_9446	2.64417
k79_203	3.67785
k79_23092	3.02151
k79_204	4.86179
k79_23093	7.5625
k79_205	3.68548
k79_23094	2.84516
k79_9447	9.24524
k79_206	2.38889
k79_23095	2.81884
k79_207	8.96403
k79_208	4.09184
k79_4777	8.17082
k79_23096	5.92962
k79_4778	2.80435
k79_23097	12.1875
k79_209	9.40741
k79_4779	10.1165
k79_23098	3.25926
k79_210	7.17778
k79_23099	6.04027
k79_4780	11.7674
k79_211	6.38416
k79_23100	5.62308
k79_212	8.90722
k79_4781	7.44162
k79_213	5.51362
k79_4782	6.89236
k79_214	8.231
k79_23101	8.01583
k79_4783	6.27273
k79_215	9.90728
k79_4784	3.69697
k79_216	3.28889
k79_4785	6.34028
k79_23102	8.66209
k79_217	3.5
k79_23103	2.73554
k79_218	1.96753
k79_27726	6.74307
k79_23104	5.33696
k79_13892	37.791
k79_219	3.41837
k79_9448	3.11842
k79_23105	5.08371
k79_220	5.27778
k79_23106	4.915
k79_9449	4.05825
k79_13893	7.03704
k79_221	5.7265
k79_13894	3.16848
k79_9450	7.02998
k79_13895	4.0
k79_23107	6.87455
k79_27727	10.2303
k79_13896	6.40816
k79_9451	5.15319
k79_27728	1.71429
k79_222	7.875
k79_23108	14.5265
k79_13897	2.62937
k79_27729	10.1316
k79_223	4.33333
k79_9452	6.90476
k79_4786	8.96504
k79_27730	9.72185
k79_224	6.90184
k79_9453	2.59239
k79_13898	9.18715
k79_4787	4.96923
k79_9454	2.69935
k79_13899	7.09259
k79_23109	5.56731
k79_4788	2.22857
k79_13900	10.4831
k79_9455	5.54645
k79_225	4.5814
k79_23110	8.69565
k79_4789	7.51546
k79_9456	3.7234
k79_13901	9.08088
k79_4790	12.7285
k79_23111	4.70611
k79_9457	4.87405
k79_4791	6.34959
k79_226	5.62892
k79_23112	10.6566
k79_4792	7.01724
k79_227	3.56725
k79_32364	49.1385
k79_9458	5.0928
k79_228	14.5548
k79_23113	4.63824
k79_229	2.81452
k79_9459	3.12871
k79_23114	5.5124
k79_13902	9.14263
k79_32365	10.1986
k79_230	5.16154
k79_9460	6.1087
k79_13903	3.16901
k79_23115	6.25463
k79_231	4.15676
k79_9461	8.97345
k79_13904	11.0631
k79_23116	3.13223
k79_23117	2.95918
k79_32366	3.52841
k79_13905	14.8842
k79_9462	6.90149
k79_32367	4.29091
k79_23118	9.3662
k79_9463	3.80645
k79_13906	7.25
k79_9464	8.63551
k79_32368	5.39583
k79_9465	4.3
k79_32369	4.875
k79_32370	4.48669
k79_18541	48.3613
k79_4793	3.55844
k79_13907	6.15378
k79_4794	8.29282
k79_18542	4.49761
k79_4795	4.35862
k79_13908	4.68564
k79_32371	6.88445
k79_18543	5.13495
k79_13909	1.87963
k79_32372	3.40278
k79_18544	4.76238
k79_9466	6.54169
k79_18545	2.05988
k79_32373	4.22222
k79_13910	6.39529
k79_18546	10.9667
k79_32374	6.19298
k79_4796	11.2976
k79_32375	9.44776
k79_18547	4.03941
k79_4797	11.459
k79_32376	2.26667
k79_18548	2.62416
k79_4798	5.26994
k79_18549	1.74157
k79_32377	5.62326
k79_18550	3.68478
k79_13911	5.95041
k79_18551	2.19167
k79_32378	4.32734
k79_32379	5.33333
k79_18552	3.49041
k79_4799	5.68062
k79_13912	5.54054
k79_32380	4.76434
k79_13913	5.07018
k79_9467	8.87315
k79_32381	5.92814
k79_9468	5.27551
k79_4800	7.24176
k79_18553	5.02077
k79_4801	4.35556
k79_18554	5.84034
k79_13914	5.73966
k79_9469	3.56213
k79_13915	2.78788
k79_18555	4.14189
k79_18556	5.21935
k79_32382	8.03964
k79_4802	9.41588
k79_32383	5.43443
k79_18557	8.08054
k79_4803	2.0614
k79_9470	7.20214
k79_32384	6.09489
k79_18558	5.45813
k79_9471	5.20588
k79_32385	9.40394
k79_18559	5.86986
k79_4804	4.3399
k79_232	7.19309
k79_233	3.58511
k79_18560	4.51761
k79_4805	6.7027
k79_4806	3.61224
k79_18561	9.84173
k79_23119	41.4206
k79_13916	12.6696
k79_4807	5.97359
k79_13917	1.83193
k79_4808	2.49533
k79_18562	17.1569
k79_23120	6.01521
k79_32386	14.4799
k79_4809	5.65591
k79_27731	4.32579
k79_18563	3.20492
k79_13918	2.4702
k79_9472	3.56881
k79_23121	4.33083
k79_4810	3.72519
k79_32387	4.02256
k79_23122	6.62353
k79_32388	5.93694
k79_9473	9.04192
k79_18564	7.08511
k79_32389	3.86429
k79_27732	5.59091
k79_18565	3.64407
k79_9474	1.71978
k79_32390	3.69925
k79_9475	10.3947
k79_4811	4.20261
k79_13919	8.90052
k79_32391	6.0625
k79_13920	2.85271
k79_32392	8.42453
k79_9476	4.81643
k79_18566	7.98848
k79_4812	36.5395
k79_32393	3.22973
k79_18567	3.87293
k79_23123	14.4313
k79_18568	3.98182
k79_9477	5.86327
k79_32394	5.65992
k79_9478	6.51156
k79_23124	10.1163
k79_32395	7.37573
k79_9479	14.3533
k79_18569	6.97611
k79_32396	2.78947
k79_18570	3.11538
k79_18571	3.82759
k79_32397	3.70446
k79_32398	7.70175
k79_9480	14.8792
k79_32399	2.46903
k79_9481	3.77778
k79_32400	5.09639
k79_18572	5.90467
k79_9482	3.2948
k79_18573	14.6831
k79_32401	6.92832
k79_18574	1.83673
k79_9483	10.3587
k79_32402	3.27273
k79_23125	8.47161
k79_18575	14.1409
k79_9484	4.725
k79_32403	3.84511
k79_13921	2.98
k79_18576	7.50549
k79_13922	4.99394
k79_32404	3.64563
k79_13923	2.60432
k79_32405	6.47879
k79_18577	5.75458
k79_13924	4.63281
k79_18578	5.31707
k79_27733	25.2873
k79_9485	12.7347
k79_32406	3.08553
k79_27734	3.31667
k79_32407	5.31061
k79_9486	5.49026
k79_27735	6.09948
k79_13925	4.01356
k79_9487	3.04192
k79_27736	4.67725
k79_13926	5.57971
k79_32408	32.2829
k79_9488	8.44262
k79_9489	6.83962
k79_27737	9.22509
k79_32409	4.94175
k79_13927	10.2308
k79_9490	4.91011
k79_27738	5.14731
k79_9491	1.75568
k79_32410	3.1657
k79_13928	5.11455
k79_27739	2.56667
k79_9492	3.86
k79_27740	5.16038
k79_32411	4.25556
k79_13929	7.07368
k79_27741	4.68125
k79_32412	3.81379
k79_9493	8.54694
k79_23126	2.94334
k79_27742	5.22963
k79_32413	2.91489
k79_9494	4.38798
k79_18579	8.84994
k79_27743	4.3271
k79_9495	12.7234
k79_32414	5.22424
k79_18580	8.56481
k79_27744	3.85714
k79_9496	3.62712
k79_27745	5.05376
k79_18581	6.80921
k79_32415	12.5714
k79_9497	6.9011
k79_27746	5.11927
k79_32416	2.5748
k79_9498	3.02222
k79_18582	5.15978
k79_4813	9.09459
k79_23127	15.4569
k79_27747	6.81214
k79_4814	7.92523
k79_18583	6.00735
k79_9499	6.95028
k79_27748	9.93407
k79_18584	6.112
k79_27749	3.56044
k79_9500	2.57534
k79_4815	7.24254
k79_32417	7.53957
k79_18585	8.93607
k79_27750	9.03947
k79_23128	8.52921
k79_18586	3.30208
k79_32418	4.0
k79_27751	3.72872
k79_32419	3.97638
k79_18587	7.9774
k79_23129	5.5396
k79_27752	2.51908
k79_9501	5.57277
k79_32420	9.37126
k79_18588	2.91954
k79_23130	8.01364
k79_32421	5.04444
k79_18589	2.90179
k79_4816	9.65779
k79_18590	4.71154
k79_23131	3.32271
k79_32422	4.62
k79_27753	5.7055
k79_4817	8.50282
k79_9502	4.70034
k79_18591	5.41206
k79_23132	3.88415
k79_27754	12.6508
k79_32423	4.52041
k79_23133	4.81522
k79_4818	9.41706
k79_18592	3.31844
k79_27755	2.90598
k79_32424	3.38017
k79_23134	3.18605
k79_4819	5.0625
k79_13930	43.5166
k79_18593	4.36066
k79_32425	3.2027
k79_27756	6.33465
k79_23135	2.71176
k79_9503	4.74061
k79_27757	5.80631
k79_234	44.6314
k79_23136	3.57609
k79_13931	5.90764
k79_27758	6.4586
k79_235	4.80435
k79_32426	4.34009
k79_4820	6.1179
k79_27759	1.6281
k79_13932	7.23944
k79_236	4.6766
k79_27760	8.04211
k79_18594	7.54474
k79_4821	5.33663
k79_32427	5.0796
k79_9504	8.40083
k79_27761	5.55975
k79_18595	3.56481
k79_13933	6.61111
k79_32428	2.96939
k79_27762	5.08889
k79_4822	9.65174
k79_23137	11.8493
k79_9505	4.76147
k79_27763	2.85088
k79_4823	2.77391
k79_32429	4.98974
k79_23138	5.09184
k79_18596	5.56105
k79_23139	3.59551
k79_4824	5.49425
k79_9506	6.69176
k79_32430	3.46903
k79_13934	11.1579
k79_18597	5.47273
k79_23140	8.79866
k79_4825	5.64
k79_32431	2.56627
k79_23141	5.40741
k79_4826	3.25385
k79_9507	4.33713
k79_27764	15.5056
k79_13935	6.6052
k79_23142	4.08021
k79_32432	3.14626
k79_4827	5.38839
k79_32433	6.73196
k79_9508	7.45423
k79_13936	6.15667
k79_27765	10.6538
k79_9509	4.64516
k79_23143	4.15696
k79_237	8.83467
k79_18598	6.88469
k79_13937	5.91818
k79_9510	6.47753
k79_32434	4.17275
k79_23144	6.90816
k79_18599	3.6369
k79_238	4.56061
k79_27766	9.5735
k79_13938	4.97391
k79_18600	3.07059
k79_13939	6.90265
k79_18601	9.12712
k79_32435	11.0435
k79_27767	6.61098
k79_18602	6.72603
k79_13940	10.8073
k79_32436	2.90476
k79_27768	3.59794
k79_13941	7.08571
k79_18603	6.79771
k79_27769	3.38667
k79_13942	6.77654
k79_18604	2.05128
k79_32437	5.65235
k79_239	10.8971
k79_27770	6.75564
k79_13943	8.29167
k79_23145	5.85562
k79_240	3.23466
k79_13944	5.10288
k79_23146	4.62393
k79_32438	4.99041
k79_13945	8.08081
k79_241	5.4141
k79_27771	12.5714
k79_32439	4.45291
k79_4828	4.17687
k79_13946	6.2
k79_242	9.31373
k79_27772	3.42857
k79_4829	7.45455
k79_13947	6.928
k79_243	2.0443
k79_27773	3.60294
k79_32440	14.2265
k79_13948	7.45055
k79_4830	4.88213
k79_244	4.30968
k79_27774	10.1703
k79_13949	4.65649
k79_245	5.78689
k79_4831	10.0069
k79_18605	9.12861
k79_13950	6.35185
k79_27775	4.61792
k79_4832	6.20388
k79_9511	11.4074
k79_246	4.71475
k79_247	3.61455
k79_4833	6.02075
k79_9512	7.88432
k79_32441	8.96075
k79_9513	6.45625
k79_32442	5.25
k79_13951	6.98156
k79_32443	9.26606
k79_9514	4.43386
k79_248	7.85968
k79_4834	5.18095
k79_13952	6.66667
k79_4835	4.77536
k79_32444	5.95019
k79_249	9.0991
k79_9515	4.87636
k79_27776	5.52427
k79_13953	6.79386
k79_32445	4.9845
k79_13954	4.2
k79_27777	3.38272
k79_32446	5.02062
k79_250	6.60328
k79_4836	3.91089
k79_13955	2.37423
k79_9516	4.9858
k79_32447	5.31373
k79_23147	2.6036
k79_27778	2.76087
k79_13956	3.4874
k79_18606	6.57764
k79_23148	5.0
k79_9517	2.28676
k79_32448	7.97895
k79_13957	2.79167
k79_4837	6.75989
k79_27779	4.40976
k79_18607	3.78873
k79_32449	2.07292
k79_4838	5.97581
k79_23149	7.69258
k79_32450	4.79245
k79_9518	5.85015
k79_13958	6.68923
k79_18608	4.19843
k79_23150	9.83249
k79_32451	2.77095
k79_9519	7.04787
k79_18609	4.6646
k79_23151	2.01802
k79_13959	20.2368
k79_32452	5.41007
k79_18610	4.01786
k79_251	4.61111
k79_27780	13.8143
k79_13960	4.3875
k79_23152	4.59184
k79_32453	5.1893
k79_18611	7.56897
k79_27781	6.24306
k79_23153	3.23881
k79_32454	5.95614
k79_252	5.13521
k79_32455	2.83621
k79_13961	4.78556
k79_23154	4.1791
k79_18612	6.48198
k79_23155	2.54717
k79_32456	2.85987
k79_13962	3.36207
k79_32457	1.85143
k79_13963	3.8535
k79_32458	2.65625
k79_9520	5.31801
k79_9521	4.27731
k79_32459	11.0
k79_18613	6.47356
k79_18614	6.26852
k79_9522	8.38532
k79_253	10.7935
k79_9523	4.29537
k79_32460	10.6872
k79_18615	6.7234
k79_254	7.70616
k79_9524	11.1292
k79_32461	5.90647
k79_255	3.35915
k79_9525	11.7619
k79_32462	5.11905
k79_256	8.0583
k79_9526	6.61674
k79_18616	9.1875
k79_9527	7.0614
k79_18617	4.70248
k79_18618	5.78014
k79_32463	9.03944
k79_18619	2.54808
k79_257	7.23591
k79_32464	12.0141
k79_9528	6.37374
k79_258	3.7197
k79_9529	16.0608
k79_259	4.57471
k79_9530	3.82759
k79_18620	8.57121
k79_260	3.35417
k79_9531	5.36792
k79_32465	7.30211
k79_261	9.0873
k79_9532	8.12432
k79_4839	10.1144
k79_32466	4.31871
k79_262	3.87987
k79_9533	9.73756
k79_263	8.26923
k79_4840	7.61
k79_18621	62.3884
k79_264	3.28788
k79_4841	19.0357
k79_4842	4.8381
k79_265	4.67611
k79_32467	13.3033
k79_266	16.9159
k79_267	3.50658
k79_4843	6.03711
k79_268	3.49091
k79_4844	4.95349
k79_269	4.75758
k79_4845	6.62541
k79_13964	8.34021
k79_270	4.55634
k79_13965	3.22995
k79_13966	6.7191
k79_9534	9.67077
k79_23156	3.2536
k79_13967	18.4368
k79_23157	6.59887
k79_13968	8.34091
k79_9535	9.82609
k79_13969	3.77419
k79_4846	11.5895
k79_9536	2.7191
k79_13970	3.94595
k79_4847	5.59487
k79_9537	4.63245
k79_13971	5.4484
k79_9538	7.09231
k79_13972	14.6263
k79_4848	5.44715
k79_9539	4.14286
k79_23158	75.3847
k79_9540	6.00935
k79_13973	2.86207
k79_4849	12.6006
k79_9541	7.64626
k79_13974	4.97484
k79_23159	5.97231
k79_4850	6.868
k79_9542	4.23954
k79_13975	4.23889
k79_4851	5.54032
k79_9543	6.77005
k79_4852	4.87879
k79_13976	3.79512
k79_23160	7.43448
k79_9544	6.39819
k79_23161	5.0198
k79_9545	13.7526
k79_23162	5.37079
k79_13977	4.98864
k79_9546	3.54359
k79_23163	2.70395
k79_4853	4.24645
k79_9547	4.47771
k79_23164	3.5177
k79_4854	4.90303
k79_9548	4.99187
k79_13978	4.29563
k79_23165	7.31894
k79_13979	50.1798
k79_23166	2.84906
k79_4855	6.47682
k79_13980	9.08671
k79_23167	5.48077
k79_4856	4.81
k79_13981	2.34109
k79_13982	3.42759
k79_23168	11.8446
k79_13983	3.72222
k79_23169	5.47337
k79_13984	4.30097
k79_13985	3.62185
k79_18622	15.69
k79_32468	18.6863
k79_13986	5.52381
k79_9549	9.47366
k79_18623	2.09474
k79_32469	6.60338
k79_13987	4.01829
k79_18624	5.27731
k79_18625	4.72414
k79_13988	4.44944
k79_32470	5.8866
k79_9550	10.5779
k79_32471	4.77914
k79_9551	13.7835
k79_18626	9.53354
k79_32472	4.40164
k79_18627	3.23932
k79_32473	5.76866
k79_18628	7.52941
k79_32474	4.28346
k79_13989	5.94157
k79_18629	9.33333
k79_23170	7.11184
k79_13990	5.10286
k79_4857	48.7979
k79_18630	12.0465
k79_13991	2.24731
k79_32475	4.65099
k79_23171	2.14833
k79_4858	4.32292
k79_18631	2.48182
k79_13992	3.11486
k79_23172	5.75481
k79_32476	6.22945
k79_13993	3.13043
k79_4859	5.1455
k79_13994	2.57647
k79_32477	3.71163
k79_4860	2.89908
k79_32478	4.68333
k79_4861	10.7848
k79_32479	2.8125
k79_4862	2.39076
k79_13995	7.86103
k79_27782	51.1775
k79_27783	5.31313
k79_271	7.49444
k79_27784	4.21368
k79_32480	8.7702
k79_27785	5.22963
k79_13996	8.59685
k79_32481	4.24405
k79_13997	2.03509
k79_18632	11.1386
k79_27786	4.19565
k79_32482	3.18939
k79_13998	8.74797
k79_18633	5.39412
k79_23173	12.4924
k79_27787	9.44392
k79_18634	11.3846
k79_23174	7.20909
k79_23175	3.42188
k79_32483	8.00882
k79_13999	6.19561
k79_27788	5.09711
k79_23176	4.08911
k79_32484	3.43511
k79_14000	9.71277
k79_23177	4.32039
k79_18635	16.109
k79_27789	8.09449
k79_32485	8.11236
k79_23178	4.74359
k79_14001	7.29808
k79_18636	3.65035
k79_32486	5.7
k79_18637	4.21505
k79_27790	8.18727
k79_18638	3.28421
k79_32487	3.81933
k79_27791	6.35135
k79_23179	6.74725
k79_18639	3.0404
k79_32488	2.8
k79_27792	11.1485
k79_23180	2.12963
k79_32489	4.56667
k79_18640	3.23009
k79_14002	6.1237
k79_18641	3.71963
k79_27793	6.50545
k79_18642	5.34737
k79_14003	5.44286
k79_23181	8.18509
k79_32490	4.40514
k79_23182	8.36719
k79_27794	7.71875
k79_14004	5.33171
k79_32491	13.5643
k79_23183	5.12658
k79_14005	3.46067
k79_14006	1.76596
k79_4863	3.14286
k79_32492	7.37037
k79_27795	19.5169
k79_14007	7.21591
k79_32493	2.14706
k79_4864	4.33553
k79_18643	66.7701
k79_14008	9.44097
k79_18644	3.792
k79_32494	5.1849
k79_14009	4.62312
k79_27796	9.23066
k79_18645	7.73106
k79_32495	5.375
k79_4865	9.57772
k79_27797	5.23009
k79_4866	3.84615
k79_27798	7.07812
k79_18646	5.24722
k79_27799	2.62376
k79_23184	9.67624
k79_18647	13.9562
k79_27800	4.83077
k79_23185	9.12381
k79_14010	9.32016
k79_23186	5.09955
k79_14011	3.30435
k79_18648	7.59441
k79_32496	18.4931
k79_23187	3.12319
k79_27801	26.6859
k79_32497	6.08197
k79_18649	11.2609
k79_32498	2.59292
k79_27802	8.11064
k79_4867	8.25325
k79_32499	3.08081
k79_18650	5.42577
k79_32500	3.38596
k79_4868	3.5993
k79_18651	2.73125
k79_32501	7.23404
k79_27803	5.59237
k79_4869	6.0249
k79_32502	5.88288
k79_23188	7.97935
k79_27804	14.0968
k79_18652	4.31034
k79_23189	4.31667
k79_27805	9.3125
k79_27806	3.62727
k79_27807	5.46565
k79_18653	5.93132
k79_32503	11.5284
k79_4870	6.093
k79_18654	6.47541
k79_27808	14.2569
k79_23190	4.97105
k79_32504	6.57419
k79_4871	10.7636
k79_14012	3.56024
k79_23191	3.71654
k79_32505	2.10811
k79_18655	3.44397
k79_23192	5.83146
k79_14013	2.62658
k79_18656	6.28713
k79_4872	11.4662
k79_14014	6.81482
k79_27809	5.0373
k79_18657	12.5354
k79_32506	4.79079
k79_14015	3.19075
k79_4873	6.27823
k79_27810	6.64904
k79_18658	6.09091
k79_32507	3.3587
k79_14016	6.04444
k79_27811	3.27333
k79_4874	4.22559
k79_32508	4.40994
k79_23193	9.5672
k79_27812	6.24742
k79_18659	2.22642
k79_32509	3.4
k79_27813	7.21138
k79_23194	13.4474
k79_32510	8.58163
k79_4875	9.55875
k79_18660	5.25279
k79_23195	1.98198
k79_32511	3.64894
k79_27814	6.12
k79_32512	3.1118
k79_18661	4.54513
k79_27815	3.46067
k79_23196	5.78738
k79_32513	8.04969
k79_18662	14.2485
k79_23197	5.96063
k79_4876	6.38687
k79_27816	8.83333
k79_32514	7.2293
k79_32515	5.07692
k79_4877	3.89783
k79_23198	5.06897
k79_272	50.5438
k79_23199	10.3595
k79_4878	6.65639
k79_32516	7.55286
k79_4879	10.5798
k79_23200	6.11921
k79_273	4.21186
k79_4880	3.82
k79_23201	3.83942
k79_27817	8.50364
k79_32517	7.3907
k79_274	7.8626
k79_23202	4.8232
k79_27818	8.06897
k79_275	6.10753
k79_23203	7.49593
k79_27819	5.93396
k79_27820	4.6443
k79_276	11.1462
k79_4881	6.85417
k79_32518	11.7995
k79_277	6.65829
k79_18663	9.2219
k79_23204	6.7
k79_278	4.45161
k79_23205	3.66667
k79_32519	6.96923
k79_18664	2.875
k79_23206	8.76471
k79_32520	4.02033
k79_9552	44.2167
k79_23207	6.15457
k79_32521	14.637
k79_9553	4.25253
k79_18665	10.4148
k79_23208	7.03226
k79_18666	2.41509
k79_32522	4.09091
k79_18667	3.88321
k79_9554	9.06609
k79_32523	3.71008
k79_9555	3.3
k79_18668	7.75217
k79_32524	3.60209
k79_18669	4.45045
k79_23209	5.21995
k79_23210	4.70064
k79_18670	6.28302
k79_23211	3.54745
k79_32525	6.45315
k79_18671	4.91935
k79_18672	3.93519
k79_14017	44.3581
k79_23212	6.59375
k79_23213	7.03774
k79_279	17.2169
k79_18673	4.29707
k79_23214	2.57627
k79_32526	7.79042
k79_280	3.98462
k79_18674	2.10448
k79_32527	6.28037
k79_18675	4.88
k79_14018	5.43529
k79_32528	6.11304
k79_23215	4.73913
k79_32529	3.54945
k79_32530	4.19008
k79_23216	8.67397
k79_18676	3.48882
k79_32531	6.58333
k79_23217	3.71667
k79_18677	19.5379
k79_23218	6.34062
k79_23219	5.8314
k79_23220	3.94159
k79_32532	8.70287
k79_23221	3.34694
k79_32533	4.7971
k79_23222	2.28037
k79_32534	4.66165
k79_9556	34.3939
k79_27821	5.29693
k79_32535	4.91852
k79_27822	4.83962
k79_9557	8.95582
k79_32536	3.79433
k79_27823	4.74528
k79_27824	7.15753
k79_9558	4.53186
k79_27825	4.89143
k79_14019	4.18224
k79_27826	12.303
k79_27827	3.82759
k79_281	44.9702
k79_27828	15.1933
k79_282	3.78313
k79_27829	4.33197
k79_27830	3.93162
k79_283	18.3662
k79_32537	40.973
k79_27831	5.00402
k79_23223	3.30894
k79_27832	6.23704
k79_284	8.9802
k79_9559	15.677
k79_27833	7.74892
k79_4882	4.16833
k79_32538	6.30206
k79_9560	5.87027
k79_4883	5.09524
k79_285	12.5741
k79_23224	6.11318
k79_9561	5.09091
k79_4884	3.77228
k79_23225	6.93571
k79_9562	6.40467
k79_23226	4.19231
k79_286	5.814
k79_4885	3.04249
k79_23227	6.23656
k79_9563	3.60759
k79_287	15.7109
k79_4886	5.88119
k79_32539	7.97842
k79_9564	12.5157
k79_27834	8.24835
k79_23228	4.66094
k79_32540	4.32653
k79_18678	61.685
k79_23229	6.02752
k79_9565	9.48214
k79_18679	4.01835
k79_32541	3.67089
k79_288	4.64431
k79_9566	4.22941
k79_18680	9.95506
k79_27835	3.543
k79_32542	6.38421
k79_4887	7.30388
k79_289	18.7622
k79_18681	6.04348
k79_9567	4.63978
k79_27836	2.66421
k79_4888	5.13089
k79_18682	4.86986
k79_9568	5.13141
k79_4889	9.78281
k79_32543	24.4639
k79_4890	2.37333
k79_18683	4.79817
k79_27837	9.7041
k79_32544	5.57778
k79_290	9.16713
k79_27838	6.13158
k79_18684	7.14844
k79_32545	9.27619
k79_291	6.20259
k79_27839	8.79377
k79_18685	8.11923
k79_27840	5.23276
k79_32546	6.41308
k79_292	11.1289
k79_27841	15.1739
k79_32547	5.64231
k79_27842	3.46316
k79_293	11.4573
k79_9569	11.5085
k79_4891	11.5563
k79_32548	5.0058
k79_27843	7.73225
k79_4892	8.65182
k79_32549	5.28431
k79_294	6.24766
k79_32550	4.49438
k79_27844	2.89333
k79_32551	16.6198
k79_9570	20.5629
k79_27845	3.96
k79_4893	3.91277
k79_295	6.03204
k79_9571	8.64486
k79_27846	11.0593
k79_27847	3.76991
k79_4894	4.83871
k79_9572	3.26389
k79_27848	3.15116
k79_4895	2.5
k79_296	8.66314
k79_9573	7.51097
k79_297	4.2521
k79_4896	5.47283
k79_23230	9.11765
k79_298	4.31325
k79_4897	3.47059
k79_32552	5.67572
k79_23231	2.52419
k79_32553	3.39623
k79_299	3.50209
k79_9574	4.19939
k79_300	10.064
k79_4898	8.14021
k79_9575	3.69697
k79_301	6.08247
k79_4899	2.85446
k79_23232	5.02554
k79_4900	18.02
k79_32554	4.40119
k79_302	7.65354
k79_32555	5.3835
k79_303	4.91946
k79_4901	8.59003
k79_23233	8.10194
k79_32556	3.43269
k79_4902	5.70833
k79_304	6.20541
k79_23234	3.75
k79_14020	21.1592
k79_4903	2.55556
k79_9576	15.559
k79_18686	4.1505
k79_32557	3.0804
k79_23235	3.128
k79_9577	1.6879
k79_23236	3.71795
k79_4904	2.90728
k79_32558	4.37173
k79_18687	6.85294
k79_9578	7.87117
k79_23237	5.31707
k79_23238	3.77228
k79_4905	35.8041
k79_32559	4.0
k79_305	3.22881
k79_23239	3.46667
k79_4906	5.08271
k79_9579	7.8
k79_306	9.11881
k79_23240	5.51695
k79_4907	4.27642
k79_14021	6.95033
k79_23241	3.03704
k79_4908	3.98039
k79_307	5.32287
k79_23242	4.94059
k79_4909	6.18455
k79_18688	8.82295
k79_308	2.01594
k79_23243	5.39048
k79_18689	2.83654
k79_309	3.4
k79_14022	5.07903
k79_9580	7.65254
k79_23244	8.5329
k79_14023	3.46569
k79_310	5.94932
k79_23245	4.12
k79_18690	5.89625
k79_4910	7.4013
k79_9581	7.12343
k79_311	7.72444
k79_23246	6.4717
k79_14024	4.28986
k79_9582	8.16541
k79_18691	5.50655
k79_312	7.66154
k79_9583	2.05594
k79_313	1.40449
k79_18692	6.44509
k79_4911	3.61653
k79_23247	8.24734
k79_18693	7.71654
k79_314	4.80519
k79_27849	14.3609
k79_23248	6.67857
k79_27850	11.0106
k79_4912	6.70745
k79_9584	6.23992
k79_23249	3.41718
k79_18694	9.35
k79_315	7.07712
k79_4913	5.66321
k79_316	7.2459
k79_4914	2.91818
k79_18695	10.6886
k79_317	16.8122
k79_318	8.13778
k79_9585	9.5212
k79_18696	6.90803
k79_319	5.41935
k79_9586	7.60738
k79_23250	8.6298
k79_320	3.17347
k79_18697	5.5935
k79_9587	4.12245
k79_23251	4.73684
k79_321	8.15464
k79_9588	4.45
k79_23252	7.36697
k79_9589	8.16031
k79_18698	4.41791
k79_32560	53.0639
k79_322	8.96078
k79_27851	86.7677
k79_18699	2.76087
k79_23253	10.278
k79_27852	5.94118
k79_9590	15.3977
k79_32561	5.45902
k79_18700	3.88596
k79_323	9.39806
k79_23254	6.6017
k79_18701	6.15385
k79_32562	10.1643
k79_27853	6.72658
k79_32563	11.8144
k79_18702	2.9087
k79_23255	7.30838
k79_27854	4.7489
k79_18703	4.69907
k79_9591	5.2956
k79_32564	5.87687
k79_27855	4.01282
k79_9592	7.08308
k79_18704	8.34608
k79_27856	3.91979
k79_32565	4.86031
k79_9593	11.0203
k79_18705	6.64557
k79_23256	29.016
k79_18706	2.89888
k79_9594	21.1081
k79_32566	1.94581
k79_9595	7.56075
k79_18707	4.36842
k79_27857	6.27464
k79_9596	3.18447
k79_32567	8.05176
k79_9597	5.25
k79_27858	8.49492
k79_23257	8.05865
k79_14025	15.1837
k79_32568	5.39331
k79_9598	5.42105
k79_14026	5.79147
k79_27859	3.87966
k79_18708	7.56108
k79_32569	3.8093
k79_9599	3.76613
k79_14027	3.13675
k79_32570	3.46602
k79_18709	7.88514
k79_27860	7.71277
k79_14028	3.98773
k79_9600	3.54774
k79_32571	10.6552
k79_27861	3.85859
k79_9601	4.87222
k79_32572	4.24766
k79_27862	6.3
k79_18710	6.04444
k79_23258	8.42569
k79_14029	9.9104
k79_9602	2.6
k79_32573	6.0381
k79_23259	8.97959
k79_27863	3.67148
k79_9603	3.76562
k79_14030	6.79767
k79_18711	5.97863
k79_23260	9.24242
k79_14031	2.50495
k79_18712	8.20833
k79_23261	3.50515
k79_9604	4.81515
k79_324	3.99077
k79_18713	3.43878
k79_27864	6.2334
k79_9605	6.57965
