k79_29351	ERR011349_MEGAHIT_MetaBAT2.3
k79_11103	ERR011349_MEGAHIT_MetaBAT2.3
k79_11105	ERR011349_MEGAHIT_MetaBAT2.3
k79_24729	ERR011349_MEGAHIT_MetaBAT2.3
k79_29355	ERR011349_MEGAHIT_MetaBAT2.3
k79_11130	ERR011349_MEGAHIT_MetaBAT2.3
k79_1935	ERR011349_MEGAHIT_MetaBAT2.3
k79_11202	ERR011349_MEGAHIT_MetaBAT2.3
k79_20318	ERR011349_MEGAHIT_MetaBAT2.3
k79_15630	ERR011349_MEGAHIT_MetaBAT2.3
k79_24826	ERR011349_MEGAHIT_MetaBAT2.3
k79_6572	ERR011349_MEGAHIT_MetaBAT2.3
k79_15638	ERR011349_MEGAHIT_MetaBAT2.3
k79_6577	ERR011349_MEGAHIT_MetaBAT2.3
k79_34311	ERR011349_MEGAHIT_MetaBAT2.3
k79_20364	ERR011349_MEGAHIT_MetaBAT2.3
k79_29438	ERR011349_MEGAHIT_MetaBAT2.3
k79_2125	ERR011349_MEGAHIT_MetaBAT2.3
k79_34367	ERR011349_MEGAHIT_MetaBAT2.3
k79_15783	ERR011349_MEGAHIT_MetaBAT2.3
k79_34409	ERR011349_MEGAHIT_MetaBAT2.3
k79_2176	ERR011349_MEGAHIT_MetaBAT2.3
k79_2257	ERR011349_MEGAHIT_MetaBAT2.3
k79_6681	ERR011349_MEGAHIT_MetaBAT2.3
k79_15870	ERR011349_MEGAHIT_MetaBAT2.3
k79_25003	ERR011349_MEGAHIT_MetaBAT2.3
k79_29507	ERR011349_MEGAHIT_MetaBAT2.3
k79_15928	ERR011349_MEGAHIT_MetaBAT2.3
k79_2301	ERR011349_MEGAHIT_MetaBAT2.3
k79_34590	ERR011349_MEGAHIT_MetaBAT2.3
k79_34593	ERR011349_MEGAHIT_MetaBAT2.3
k79_11531	ERR011349_MEGAHIT_MetaBAT2.3
k79_11535	ERR011349_MEGAHIT_MetaBAT2.3
k79_20682	ERR011349_MEGAHIT_MetaBAT2.3
k79_29620	ERR011349_MEGAHIT_MetaBAT2.3
k79_2425	ERR011349_MEGAHIT_MetaBAT2.3
k79_29642	ERR011349_MEGAHIT_MetaBAT2.3
k79_6940	ERR011349_MEGAHIT_MetaBAT2.3
k79_6995	ERR011349_MEGAHIT_MetaBAT2.3
k79_25303	ERR011349_MEGAHIT_MetaBAT2.3
k79_29752	ERR011349_MEGAHIT_MetaBAT2.3
k79_16181	ERR011349_MEGAHIT_MetaBAT2.3
k79_25310	ERR011349_MEGAHIT_MetaBAT2.3
k79_2561	ERR011349_MEGAHIT_MetaBAT2.3
k79_20837	ERR011349_MEGAHIT_MetaBAT2.3
k79_25370	ERR011349_MEGAHIT_MetaBAT2.3
k79_7085	ERR011349_MEGAHIT_MetaBAT2.3
k79_29913	ERR011349_MEGAHIT_MetaBAT2.3
k79_34983	ERR011349_MEGAHIT_MetaBAT2.3
k79_16311	ERR011349_MEGAHIT_MetaBAT2.3
k79_29967	ERR011349_MEGAHIT_MetaBAT2.3
k79_20980	ERR011349_MEGAHIT_MetaBAT2.3
k79_21006	ERR011349_MEGAHIT_MetaBAT2.3
k79_2760	ERR011349_MEGAHIT_MetaBAT2.3
k79_21027	ERR011349_MEGAHIT_MetaBAT2.3
k79_30034	ERR011349_MEGAHIT_MetaBAT2.3
k79_2824	ERR011349_MEGAHIT_MetaBAT2.3
k79_16506	ERR011349_MEGAHIT_MetaBAT2.3
k79_30078	ERR011349_MEGAHIT_MetaBAT2.3
k79_25658	ERR011349_MEGAHIT_MetaBAT2.3
k79_30158	ERR011349_MEGAHIT_MetaBAT2.3
k79_21239	ERR011349_MEGAHIT_MetaBAT2.3
k79_2897	ERR011349_MEGAHIT_MetaBAT2.3
k79_7459	ERR011349_MEGAHIT_MetaBAT2.3
k79_25816	ERR011349_MEGAHIT_MetaBAT2.3
k79_25841	ERR011349_MEGAHIT_MetaBAT2.3
k79_35417	ERR011349_MEGAHIT_MetaBAT2.3
k79_7531	ERR011349_MEGAHIT_MetaBAT2.3
k79_21380	ERR011349_MEGAHIT_MetaBAT2.3
k79_2974	ERR011349_MEGAHIT_MetaBAT2.3
k79_25986	ERR011349_MEGAHIT_MetaBAT2.3
k79_16798	ERR011349_MEGAHIT_MetaBAT2.3
k79_21480	ERR011349_MEGAHIT_MetaBAT2.3
k79_35572	ERR011349_MEGAHIT_MetaBAT2.3
k79_12460	ERR011349_MEGAHIT_MetaBAT2.3
k79_3091	ERR011349_MEGAHIT_MetaBAT2.3
k79_21536	ERR011349_MEGAHIT_MetaBAT2.3
k79_35632	ERR011349_MEGAHIT_MetaBAT2.3
k79_30450	ERR011349_MEGAHIT_MetaBAT2.3
k79_26094	ERR011349_MEGAHIT_MetaBAT2.3
k79_12469	ERR011349_MEGAHIT_MetaBAT2.3
k79_30462	ERR011349_MEGAHIT_MetaBAT2.3
k79_3152	ERR011349_MEGAHIT_MetaBAT2.3
k79_17025	ERR011349_MEGAHIT_MetaBAT2.3
k79_35771	ERR011349_MEGAHIT_MetaBAT2.3
k79_7799	ERR011349_MEGAHIT_MetaBAT2.3
k79_26202	ERR011349_MEGAHIT_MetaBAT2.3
k79_12597	ERR011349_MEGAHIT_MetaBAT2.3
k79_30610	ERR011349_MEGAHIT_MetaBAT2.3
k79_17149	ERR011349_MEGAHIT_MetaBAT2.3
k79_17163	ERR011349_MEGAHIT_MetaBAT2.3
k79_30617	ERR011349_MEGAHIT_MetaBAT2.3
k79_7859	ERR011349_MEGAHIT_MetaBAT2.3
k79_7880	ERR011349_MEGAHIT_MetaBAT2.3
k79_12713	ERR011349_MEGAHIT_MetaBAT2.3
k79_35880	ERR011349_MEGAHIT_MetaBAT2.3
k79_17233	ERR011349_MEGAHIT_MetaBAT2.3
k79_7947	ERR011349_MEGAHIT_MetaBAT2.3
k79_7949	ERR011349_MEGAHIT_MetaBAT2.3
k79_26361	ERR011349_MEGAHIT_MetaBAT2.3
k79_17343	ERR011349_MEGAHIT_MetaBAT2.3
k79_12805	ERR011349_MEGAHIT_MetaBAT2.3
k79_26448	ERR011349_MEGAHIT_MetaBAT2.3
k79_3537	ERR011349_MEGAHIT_MetaBAT2.3
k79_36086	ERR011349_MEGAHIT_MetaBAT2.3
k79_8122	ERR011349_MEGAHIT_MetaBAT2.3
k79_8128	ERR011349_MEGAHIT_MetaBAT2.3
k79_3601	ERR011349_MEGAHIT_MetaBAT2.3
k79_22142	ERR011349_MEGAHIT_MetaBAT2.3
k79_3636	ERR011349_MEGAHIT_MetaBAT2.3
k79_26637	ERR011349_MEGAHIT_MetaBAT2.3
k79_17560	ERR011349_MEGAHIT_MetaBAT2.3
k79_3665	ERR011349_MEGAHIT_MetaBAT2.3
k79_22218	ERR011349_MEGAHIT_MetaBAT2.3
k79_17596	ERR011349_MEGAHIT_MetaBAT2.3
k79_31109	ERR011349_MEGAHIT_MetaBAT2.3
k79_31123	ERR011349_MEGAHIT_MetaBAT2.3
k79_36345	ERR011349_MEGAHIT_MetaBAT2.3
k79_31158	ERR011349_MEGAHIT_MetaBAT2.3
k79_36356	ERR011349_MEGAHIT_MetaBAT2.3
k79_36408	ERR011349_MEGAHIT_MetaBAT2.3
k79_26722	ERR011349_MEGAHIT_MetaBAT2.3
k79_22309	ERR011349_MEGAHIT_MetaBAT2.3
k79_22321	ERR011349_MEGAHIT_MetaBAT2.3
k79_17710	ERR011349_MEGAHIT_MetaBAT2.3
k79_26749	ERR011349_MEGAHIT_MetaBAT2.3
k79_36470	ERR011349_MEGAHIT_MetaBAT2.3
k79_17726	ERR011349_MEGAHIT_MetaBAT2.3
k79_8548	ERR011349_MEGAHIT_MetaBAT2.3
k79_22389	ERR011349_MEGAHIT_MetaBAT2.3
k79_13351	ERR011349_MEGAHIT_MetaBAT2.3
k79_22411	ERR011349_MEGAHIT_MetaBAT2.3
k79_36557	ERR011349_MEGAHIT_MetaBAT2.3
k79_31384	ERR011349_MEGAHIT_MetaBAT2.3
k79_13369	ERR011349_MEGAHIT_MetaBAT2.3
k79_31385	ERR011349_MEGAHIT_MetaBAT2.3
k79_13384	ERR011349_MEGAHIT_MetaBAT2.3
k79_8663	ERR011349_MEGAHIT_MetaBAT2.3
k79_17828	ERR011349_MEGAHIT_MetaBAT2.3
k79_22429	ERR011349_MEGAHIT_MetaBAT2.3
k79_8732	ERR011349_MEGAHIT_MetaBAT2.3
k79_36635	ERR011349_MEGAHIT_MetaBAT2.3
k79_8736	ERR011349_MEGAHIT_MetaBAT2.3
k79_8766	ERR011349_MEGAHIT_MetaBAT2.3
k79_8769	ERR011349_MEGAHIT_MetaBAT2.3
k79_22450	ERR011349_MEGAHIT_MetaBAT2.3
k79_36680	ERR011349_MEGAHIT_MetaBAT2.3
k79_4221	ERR011349_MEGAHIT_MetaBAT2.3
k79_36687	ERR011349_MEGAHIT_MetaBAT2.3
k79_4229	ERR011349_MEGAHIT_MetaBAT2.3
k79_27093	ERR011349_MEGAHIT_MetaBAT2.3
k79_22531	ERR011349_MEGAHIT_MetaBAT2.3
k79_36740	ERR011349_MEGAHIT_MetaBAT2.3
k79_13685	ERR011349_MEGAHIT_MetaBAT2.3
k79_31724	ERR011349_MEGAHIT_MetaBAT2.3
k79_13747	ERR011349_MEGAHIT_MetaBAT2.3
k79_13756	ERR011349_MEGAHIT_MetaBAT2.3
k79_9021	ERR011349_MEGAHIT_MetaBAT2.3
k79_22709	ERR011349_MEGAHIT_MetaBAT2.3
k79_18238	ERR011349_MEGAHIT_MetaBAT2.3
k79_18263	ERR011349_MEGAHIT_MetaBAT2.3
k79_18275	ERR011349_MEGAHIT_MetaBAT2.3
k79_4580	ERR011349_MEGAHIT_MetaBAT2.3
k79_27458	ERR011349_MEGAHIT_MetaBAT2.3
k79_22843	ERR011349_MEGAHIT_MetaBAT2.3
k79_27515	ERR011349_MEGAHIT_MetaBAT2.3
k79_32084	ERR011349_MEGAHIT_MetaBAT2.3
