Contig	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz Mean	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz RPKM	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz Covered Fraction
k79_93808	6.9502406	8.431291	1
k79_69585	2.2113822	4.407363	1
k79_93809	4.1167884	5.2404623	1
k79_69586	3.287234	4.109324	1
k79_82006	8.171391	10.493111	1
k79_69587	4.388889	5.0768356	1
k79_93810	3.8463204	5.0789094	1
k79_58020	5.3557773	6.966109	1
k79_69588	3.3175182	4.4931192	1
k79_82007	6.116691	8.123244	1
k79_58021	2.6157024	3.836767	1
k79_93811	6.129683	8.069819	1
k79_58022	3.5955057	5.0343513	1
k79_93812	6.078292	7.4444547	1
k79_93813	3.8454545	3.8564427	1
k79_9269	8.817213	11.751579	1
k79_93814	5.9561405	6.100933	1
k79_93815	6.487013	7.5860286	1
k79_9270	5.4399095	7.8042393	1
k79_93816	7.3103447	8.884462	1
k79_82008	8.364088	10.740649	1
k79_9271	9.06993	8.897457	1
k79_82009	7.261682	6.242335	1
k79_9272	5.6450615	6.3460445	1
k79_9273	4.4414415	5.3783336	1
k79_21474	10.654826	14.13359	0.9989578
k79_82010	3.2115731	3.9935849	1
k79_21475	2.2314816	3.1090698	1
k79_82011	2.8275862	4.230696	1
k79_33276	8.883123	11.680928	1
k79_21476	3.4065933	4.576525	1
k79_93817	4.4845543	6.0176134	1
k79_58023	7.901661	10.322865	1
k79_82012	3.2944162	4.623286	1
k79_93818	4.5866666	4.67915	1
k79_58024	3.706422	5.419865	1
k79_33277	4.3253427	6.3517876	1
k79_69589	6.227626	8.218648	1
k79_93819	4.85	5.1990557	1
k79_58025	4.418803	5.633006	1
k79_82013	2.8121212	6.047881	1
k79_21477	4.2505355	5.3627677	1
k79_58026	2.2643678	4.230696	1
k79_21478	4.715909	6.3193808	1
k79_82014	12.394904	12.084356	1
k79_58027	6.3854165	6.1138725	1
k79_93820	2.8927536	4.0512123	1
k79_33278	4.3028483	5.277237	1
k79_82015	5.6213593	6.341028	1
k79_69590	6.1313868	8.936498	1
k79_9274	5.8387494	7.7128854	1
k79_69591	7.5808825	8.764642	1
k79_21479	10.682404	13.672841	1
k79_82016	6.0323076	7.394728	1
k79_9276	7.251208	9.022025	1
k79_82017	4.091127	5.305159	1
k79_58028	10.454426	13.557806	1
k79_82018	2.6443298	3.4977036	1
k79_69592	5.7009063	7.142529	1
k79_33279	6.933123	9.246572	1
k79_21480	7.268997	9.643737	1
k79_93821	10.314157	13.243862	1
k79_33280	5.136268	6.2367344	1
k79_58029	8.626263	10.730382	1
k79_58030	3.1341465	3.8318791	1
k79_33281	5.5273833	6.861229	1
k79_69593	7.9588785	10.108937	1
k79_93822	6.1705832	8.259139	1
k79_58031	6.2595744	7.924368	1
k79_93823	3.2670455	3.9983974	0.993865
k79_58032	2.6702127	3.6983914	1
k79_93824	3.6946108	5.386271	1
k79_93825	3.5522387	4.2366548	1
k79_21481	14.222878	18.440805	1
k79_58033	7.710171	9.541714	1
k79_9277	12.468068	16.588568	1
k79_33282	5.4990883	7.229184	1
k79_33283	5.637168	6.099924	1
k79_33284	5.366667	6.6845	1
k79_69594	7.1221685	9.24027	1
k79_9278	4.0315127	5.4458385	1
k79_21482	6.217892	8.153104	1
k79_69595	3.2285714	4.7184706	1
k79_9279	6.959677	6.952856	1
k79_21483	5.3162394	5.633006	1
k79_58034	7.0100775	9.191188	1
k79_21484	10.556818	9.689716	1
k79_58035	3.4105263	5.7295713	1
k79_69596	7.278607	7.992338	1
k79_58036	7.215909	6.740672	1
k79_93826	8.133794	10.49177	1
k79_33285	4.717078	6.1661835	1
k79_58037	4.225	5.1990557	1
k79_69597	6.045147	8.285173	1
k79_69598	8.925532	7.807716	1
k79_58038	4.4450703	5.5593863	1
k79_33286	3.3676472	4.3125806	1
k79_9280	16.687601	20.986221	1
k79_69599	3.3265307	3.6387398	1
k79_58039	4.3796296	5.0522385	1
k79_9281	6.6232877	8.468539	1
k79_33287	5.996154	7.0920916	1
k79_69600	13.505555	15.192046	1
k79_58040	2.3703704	3.5492923	1
k79_9282	4.2386365	5.476796	1
k79_93827	10.0240965	12.482448	1
k79_21485	7.341363	9.691082	1
k79_93828	6.6444445	5.8489375	1
k79_69601	4.5322194	5.9913797	1
k79_58041	4.048611	5.168428	1
k79_58042	3.2	4.325265	1
k79_93829	5.839041	7.0323358	1
k79_33288	8.377858	11.345253	1
k79_58043	2.8940396	3.9973755	1
k79_93830	2.3978496	3.7136111	1
k79_33289	6.3230767	6.08767	1
k79_93831	3.669014	4.1205826	1
k79_82019	11.835262	15.842654	1
k79_33290	3.3931625	5.257472	1
k79_69602	4.3545456	5.558307	1
k79_21486	7.860465	10.188625	1
k79_33291	7.08	8.946946	1
k79_21487	107.24375	120.32101	1
k79_33292	49.440945	62.621944	1
k79_69603	16.235294	19.047232	0.96594983
k79_82020	4.3679867	5.835675	1
k79_69604	3.6796117	3.9631424	1
k79_82021	4.421875	5.410117	1
k79_82022	4.2454543	5.0133753	1
k79_69605	3.1152415	4.0681324	1
k79_33293	4.46875	5.8005996	1
k79_9283	10.83045	13.887579	1
k79_93832	7.424809	9.67162	1
k79_21488	6.638106	8.315338	1
k79_69606	4.365854	5.5092034	1
k79_9284	7.3601694	9.611134	1
k79_9285	3.427481	4.2818866	1
k79_33294	5.6025643	7.0590634	1
k79_33295	1.6048387	3.293458	1
k79_93833	5.1792116	6.60323	1
k79_58044	7.2312527	9.554597	1
k79_46030	16.254318	21.759863	1
k79_33296	2.6176472	4.3931637	1
k79_82023	8.032967	10.333528	1
k79_69607	6.8999047	8.780724	1
k79_58045	3.094017	4.5064044	1
k79_46031	5.972477	5.8069983	1
k79_69608	5.7833333	8.169946	1
k79_21489	6.4227643	8.272236	1
k79_58046	3.384	5.4691367	1
k79_46032	2.7807016	3.4182103	1
k79_82024	6.159817	7.7033277	1
k79_58047	4.8842974	5.8830423	1
k79_69609	5.4075546	7.216803	1
k79_21490	6.3376384	8.693715	1
k79_58048	7.55	7.2192593	1
k79_69610	6.952	7.6567907	1
k79_46033	7.824921	9.71981	1
k79_58049	9.740741	9.715843	1
k79_69611	4.9489794	6.873175	1
k79_21491	2.5412843	3.5420582	1
k79_82025	6.7066116	8.223833	1
k79_69612	4.1101694	5.6119876	1
k79_58050	3.0180995	4.324205	1
k79_33297	9.585999	12.373909	1
k79_46034	5.012346	6.1530967	1
k79_69613	4.0443687	5.658437	1
k79_69614	4.580357	6.1232066	1
k79_9286	6.1849236	8.182223	1
k79_69615	6.8350515	7.306943	1
k79_69616	6.5925927	9.115228	1
k79_46035	4.873199	6.41522	1
k79_69617	8.684211	8.735427	1
k79_9287	5.16474	6.266719	1
k79_58051	5.5144725	7.2264867	1
k79_69618	7.719101	9.649175	1
k79_9288	3.9803922	5.1725297	1
k79_82026	10.703833	13.600955	1
k79_21492	5.4793983	7.1065116	1
k79_58052	4.138158	5.644197	1
k79_9289	4.8087854	5.6015368	1
k79_69619	141.54633	168.10312	1
k79_82027	5.3751783	6.833743	1
k79_21493	5.831214	7.7052855	1
k79_21494	6.58156	8.2694845	1
k79_9290	7.056902	8.849816	1
k79_82028	4.2118535	5.5290666	1
k79_21495	9.37296	11.08311	1
k79_21496	3.407767	4.359457	1
k79_82029	7.2336955	8.405659	1
k79_33298	7.3721843	9.642907	1
k79_21497	5.85	6.103239	0.9521739
k79_58054	8.48714	11.1089115	1
k79_93834	7.872759	10.445706	1
k79_82030	3.9753087	5.675519	1
k79_69620	7.2026887	9.76694	1
k79_82031	2.6709402	4.4389257	1
k79_58055	6.5741005	8.068864	1
k79_82032	3.0168068	3.7274163	1
k79_93835	5.037736	6.4299803	1
k79_33299	10.1223955	12.706712	1
k79_69621	5.6504674	6.7332926	1
k79_58056	3.7582417	5.4518976	1
k79_82034	2.5589354	3.641677	1
k79_93836	7.080645	7.3059235	0.9522613
k79_93837	51.14035	50.914646	0.85358256
k79_93838	3.1568627	4.376756	1
k79_82035	5.28752	7.0430555	1
k79_93839	30.935673	35.29666	0.98753893
k79_33300	19.988764	25.66635	1
k79_33301	5.730769	5.371474	1
k79_21498	16.745388	21.76529	0.9988412
k79_82036	3.6552706	4.603099	1
k79_58057	6.757981	8.6402855	1
k79_69622	5.606965	7.148165	1
k79_21499	5.519231	8.6845875	1
k79_69623	5.069307	5.59261	1
k79_33302	3.3161955	4.650626	1
k79_21500	19.29897	16.643595	0.9676113
k79_82037	6.842541	9.008409	1
k79_69624	3.6950355	4.479304	1
k79_69625	4.1882353	3.840032	1
k79_82038	4.525	6.9415965	1
k79_33303	5.8448753	7.260074	1
k79_21501	5.4625	7.1619644	1
k79_33304	5.642105	6.138827	1
k79_82039	7.510135	9.217417	1
k79_33305	7.826087	8.702463	1
k79_9291	15.413655	20.476206	1
k79_9292	2.84	3.2085602	1
k79_21502	3.5620768	4.3962145	1
k79_69626	7.4258795	9.221218	1
k79_93840	11.44874	15.226406	1
k79_9293	10.738095	9.808778	1
k79_82040	7.3586006	7.931912	0.9858012
k79_69627	3.1968503	5.067672	1
k79_9294	2.8521738	7.5673585	1
k79_9295	4.1263156	4.5018063	1
k79_69628	3.590909	4.613536	1
k79_9296	8.907408	7.772674	1
k79_69629	2.318584	3.4312074	1
k79_69630	1.9770114	3.8076262	1
k79_21503	5.8463254	7.654008	1
k79_69631	6.7027025	7.6833334	1
k79_9297	4.8607593	6.2552204	1
k79_82041	11.302036	16.484987	1
k79_82042	3.9662921	4.614823	1
k79_9298	2.7368422	3.9841392	1
k79_69632	4.9713264	6.5442657	1
k79_46036	15.993983	21.282602	1
k79_82043	5.6037736	6.266719	1
k79_69633	3.0588236	4.7000394	1
k79_82044	4.008	3.646091	1
k79_69634	6.221374	6.779654	1
k79_69635	4.0229006	4.2818866	1
k79_21504	4.517893	6.245034	1
k79_9299	7.0507364	8.168969	0.9684625
k79_69636	4.265734	5.1331487	1
k79_82045	2.4285715	3.3534281	1
k79_69637	3.7480314	4.3437185	1
k79_9300	3.2382352	4.2971783	1
k79_46037	6.7881255	8.347344	1
k79_33306	6.7307134	8.926506	1
k79_21505	5.5887265	7.0139437	1
k79_69638	4.3812947	5.204196	1
k79_9301	8.965986	10.128031	1
k79_33307	11.525926	13.720816	1
k79_69639	2.8041236	4.059413	1
k79_9302	3.7523808	5.1116767	1
k79_46038	3.2990937	4.3775835	1
k79_69640	5.2342343	6.915	1
k79_21506	4.1884923	5.519312	1
k79_9303	4.5619597	5.850619	1
k79_69641	2.4212453	3.5555856	1
k79_46039	6.8916826	8.568587	1
k79_21507	3.5539215	4.2486234	1
k79_46040	2.862069	4.230696	1
k79_69642	4.9025	6.3806596	1
k79_82046	8.764	11.302882	1
k79_33308	6.6119676	9.442591	1
k79_58058	10.250179	13.542579	1
k79_46041	3.5734375	5.3306775	1
k79_9304	11.959555	15.757579	1
k79_82047	5.3340907	6.457907	1
k79_33309	3.3386137	4.745485	1
k79_46042	5.177778	5.0133753	1
k79_58059	4.1366906	5.481998	1
k79_21508	8.715112	11.492822	1
k79_46043	4.9289618	6.023823	1
k79_58060	7.552966	8.866097	1
k79_9305	4.804781	6.1071014	1
k79_58061	2.835821	3.8836007	1
k79_9306	3.0461538	4.2971787	1
k79_46044	5.6367345	7.0500584	1
k79_33310	8.163665	10.539681	1
k79_46045	6.387342	8.830899	1
k79_46046	4.1096406	5.3160973	1
k79_33311	4.8230767	6.0538874	1
k79_46047	6.6084905	7.9091415	1
k79_46048	5.350427	6.3840733	1
k79_9307	7.5190725	9.941538	1
k79_69643	9.363488	12.400734	0.9972967
k79_21509	6.8676558	8.998366	1
k79_9308	6.242009	8.15183	1
k79_21510	3.388582	4.919329	1
k79_69644	12.460318	15.040126	1
k79_9309	3.7757733	5.218383	1
k79_9310	5.5130434	5.6755195	1
k79_46049	5.9287033	7.673821	0.9988745
k79_46050	3.164927	4.4634185	1
k79_9311	4.4103446	5.9061685	1
k79_46051	4.638889	5.440872	1
k79_9312	2.9836066	4.054936	1
k79_21511	5.1784196	6.7247987	0.9992464
k79_58062	7.8298006	10.281754	1
k79_9313	2.2861035	3.296997	1
k79_58063	7.8403363	8.200316	1
k79_46052	9.608483	11.038625	0.95806026
k79_21512	6.594086	8.451668	1
k79_58064	5.977778	8.355625	1
k79_46053	3.9489796	6.064567	1
k79_21513	4.5246916	5.463293	1
k79_58065	3.8837209	5.4941096	1
k79_69645	10.115149	13.295928	1
k79_21514	4.725	6.6844997	1
k79_69646	5.242424	7.4667287	1
k79_9314	6.213785	7.77422	1
k79_21515	3.9065745	4.5679955	1
k79_46054	5.172573	6.776527	1
k79_58066	5.4777594	7.0200496	1
k79_21516	5.6666665	6.313139	1
k79_46055	2.25	3.7836792	1
k79_21517	7.745098	8.753512	1
k79_69647	6.2626905	7.910229	1
k79_33312	13.302921	17.531094	1
k79_69648	12.153846	14.561671	0.93360996
k79_58067	5.531457	6.915	1
k79_21518	6.2182627	7.532617	1
k79_69649	4.790323	5.489097	1
k79_58068	7.5757575	6.845572	1
k79_21519	4.0735292	5.959956	1
k79_9315	13.018692	16.60167	0.94426227
k79_69650	7.0614033	7.9758244	1
k79_58069	4.35	5.570417	1
k79_9316	3.1755726	3.9250624	1
k79_93841	14.045713	18.757078	1
k79_21520	4.0723863	5.3680496	1
k79_69651	5.116279	5.886149	1
k79_58070	4.0633607	4.690877	1
k79_9318	5.971631	7.235799	1
k79_58071	4.0851064	4.9311886	1
k79_9319	5.1603055	5.7091813	1
k79_21521	7.069853	10.4544325	1
k79_69652	4.0288463	4.9916725	1
k79_58072	9.253086	8.355625	0.88461536
k79_93842	4.8621974	5.9839416	1
k79_69653	5.780488	5.5092034	1
k79_58073	2.6538463	3.5527852	1
k79_9320	4.058201	5.3172164	1
k79_93843	4.1328125	4.688768	1
k79_69654	4.5353537	5.2348495	1
k79_58074	3.0686274	4.376756	1
k79_21522	7.1127014	8.626682	1
k79_69655	5.0946746	6.2863636	1
k79_9321	5.0469136	6.865163	1
k79_58075	4.692754	5.8742576	1
k79_9322	6.2473116	7.4272223	1
k79_69656	3.2639751	4.036192	1
k79_58076	8.971014	11.140834	1
k79_93844	5.6895103	7.5345526	1
k79_21523	6.5648603	7.7941804	1
k79_58077	3.161616	3.6241264	1
k79_9323	4.480969	6.3951936	1
k79_21524	3.0103092	4.059413	1
k79_9324	4.8	6.332684	1
k79_93845	3.2569444	4.3495035	1
k79_69657	4.609244	5.766182	1
k79_9325	3.8942308	4.3422937	1
k79_21525	6.7623186	8.102425	1
k79_58078	3.924107	5.0301423	1
k79_93846	2.909091	3.9579277	1
k79_21526	4.597015	4.9427643	1
k79_33313	7.3672237	9.739065	1
k79_21527	8.0040655	9.115228	1
k79_58079	5.605691	6.871917	1
k79_93847	4.40625	5.779107	1
k79_33314	3.019802	3.9947212	1
k79_58080	6.8235292	7.9419804	1
k79_69658	6.9083138	9.070825	1
k79_46056	7.8931427	10.447939	1
k79_9326	4.4839745	5.8812127	1
k79_58081	3.7116563	5.4919605	1
k79_33315	5.045	6.28343	1
k79_69659	5.237654	6.1345096	1
k79_21528	6.668629	8.985886	1
k79_58082	3.9114833	5.4723463	1
k79_93848	7.238131	9.6398	0.9810427
k79_58083	5.426087	6.8106227	1
k79_46057	9.182084	12.096844	1
k79_21530	4.6500993	5.834862	1
k79_93849	12.77399	15.966163	1
k79_58084	9.612739	11.688938	1
k79_46058	4.7134504	5.8980885	1
k79_46059	7.1021023	9.092886	1
k79_58085	6.7473116	8.636015	1
k79_9327	9.820284	12.88332	1
k79_21531	6.679231	8.539083	1
k79_9328	5.1923075	6.8038664	1
k79_21532	8.561798	10.068703	1
k79_9329	6.875	8.425841	1
k79_46060	4.3103447	5.6561155	1
k79_21533	4.34375	6.1138725	1
k79_46061	4.0365853	4.7898493	1
k79_9330	4.099617	5.3671174	1
k79_46062	5.433862	5.9154873	1
k79_58086	5.6016684	6.9617653	1
k79_9331	4.6538463	5.4257307	1
k79_58087	3.2936509	4.7227445	1
k79_46063	3.1767442	4.9446983	1
k79_46064	7.1666665	8.519461	1
k79_9332	5.7264247	7.2840066	1
k79_46066	3.7522936	5.176855	1
k79_69660	11.472156	15.171641	1
k79_9333	3.541806	4.9128847	1
k79_58088	9.22287	12.179572	0.9993434
k79_9334	5.6350875	6.454	1
k79_69661	4.995968	6.3637276	1
k79_9335	2.1764705	3.3546748	1
k79_46067	5.2740607	6.786841	1
k79_58089	4.605263	6.011241	1
k79_21534	15.918609	20.627195	1
k79_46068	2.8818183	3.8564427	1
k79_9336	5.961303	7.195484	1
k79_21535	8.034188	8.261743	1
k79_46069	4.245098	5.0983477	1
k79_58090	3.2206898	4.1135387	1
k79_58091	7.25	7.7442384	1
k79_9337	5.230425	6.3821864	1
k79_58092	5.5033555	7.042199	1
k79_69662	5.8343797	7.3933206	0.997191
k79_46070	7.289377	9.075937	1
k79_58093	6.0330577	8.139798	1
k79_9338	4.27451	5.277237	1
k79_33316	10.463442	13.812011	1
k79_69663	3.6640315	4.727252	1
k79_33317	6.056818	7.1619644	1
k79_69664	3.4752476	4.7936654	1
k79_58094	8.4248705	9.727444	0.97761196
k79_21536	5.579698	7.322068	0.9880775
k79_46071	7.940754	9.643833	1
k79_69665	4.814433	5.683178	1
k79_21537	8.148149	7.3840413	1
k79_69666	4.908163	5.2559576	0.9717742
k79_33318	6.383085	7.629049	1
k79_21538	5.5114503	6.422829	1
k79_9339	4.4905915	5.8321137	1
k79_58095	3.6488094	5.0593696	1
k79_21539	6.2525253	6.845572	1
k79_9340	4.382979	6.5466757	1
k79_46072	4.4390717	5.712392	1
k79_58096	5.6355934	5.9861197	1
k79_21540	4.8469386	4.0430446	1
k79_58097	5.2222223	7.3915153	1
k79_58098	2.0294118	2.7852085	1
k79_21541	3.8484848	5.076835	1
k79_21542	2.5617979	3.7757633	1
k79_69667	8.055818	10.294695	1
k79_46073	14.703284	18.248104	0.9932236
k79_58099	4.018648	5.1952076	1
k79_69668	4.955862	6.760895	1
k79_58100	5.1916666	6.9150004	1
k79_69670	6.158974	8.137652	1
k79_58101	3.5464685	4.307434	1
k79_21543	5.479802	7.062128	1
k79_46074	4.081617	5.3530903	1
k79_69671	4.5637255	5.381589	0.99717516
k79_82048	15.544422	20.761995	1
k79_69672	4.5444446	6.2667193	1
k79_46075	4.3893127	5.7091813	1
k79_69673	5.495327	6.242335	1
k79_46076	4.1076922	4.655277	1
k79_69674	8.330276	8.129798	1
k79_82049	5.5610466	7.103973	1
k79_58102	8.647792	10.87121	1
k79_33319	6.5077705	8.643282	0.99837357
k79_69675	4.584821	6.4342785	1
k79_9341	10.210376	13.279656	1
k79_46077	7.322251	8.896193	1
k79_33320	4.963964	6.1466665	1
k79_82050	4.745327	6.418508	1
k79_46078	4.926316	6.548082	1
k79_46079	3.7407408	4.6636047	1
k79_33321	3.6694915	5.1952076	1
k79_82051	2.7657657	4.3125806	1
k79_58104	7.176245	9.101664	1
k79_33322	4.105769	5.131801	1
k79_82052	3.4456522	3.3146284	1
k79_58105	3.9035087	5.6970177	1
k79_46080	5.5849056	7.070144	1
k79_21544	7.012306	8.988815	1
k79_46081	7.834862	6.9683976	1
k79_33323	4.323442	5.558979	1
k79_93850	10.502889	14.143598	1
k79_93851	3.8990827	5.0327315	1
k79_33324	6.7766747	8.521831	1
k79_93852	6.288889	8.44358	1
k79_82053	6.156129	7.913003	1
k79_46082	4.5059023	5.80283	1
k79_33325	5.356436	6.391554	1
k79_69676	7.6363163	9.96868	1
k79_46083	6.7352943	7.4942203	1
k79_33326	4.0825243	4.788055	1
k79_33327	4.366337	5.59261	1
k79_21545	4.943489	6.362708	1
k79_82055	5.446721	6.443523	1
k79_46084	4.563025	6.336608	1
k79_58106	6.2192225	8.06347	1
k79_46085	5.183406	6.596546	1
k79_9342	8.53393	11.506687	1
k79_21546	9.562761	13.411576	0.95382166
k79_58107	4.2727275	5.6375303	1
k79_93853	5.766716	7.439635	1
k79_69677	10.919924	13.631027	1
k79_58108	3.557377	6.266719	1
k79_93854	2.9663866	3.7274163	1
k79_69678	8.383333	8.541306	1
k79_58109	5.181818	4.429488	0.99598396
k79_93855	1.7777778	3.886337	1
k79_21547	3.8923767	5.0470223	1
k79_69679	7.477876	8.00615	1
k79_46086	7.319484	9.104479	1
k79_93856	4.259542	6.0660057	1
k79_9343	9.672236	12.209297	1
k79_21548	2.8304348	3.430204	1
k79_93857	13.28125	11.00497	0.96747965
k79_93858	3.4	4.7184706	1
k79_21549	2.9694118	4.0107	1
k79_93859	6.3950615	7.7128854	1
k79_9344	6.5114236	8.088338	1
k79_58110	5.7133756	7.1619644	1
k79_93860	4	5.3172164	1
k79_33328	8.679085	11.384452	1
k79_9345	5.75	7.3840413	1
k79_58111	5.952	7.292182	1
k79_21550	4.2070174	5.532	1
k79_93861	3.32	4.4117703	1
k79_9346	6.1084905	6.3705873	1
k79_58112	34.728916	32.68213	1
k79_93862	8.083333	9.284028	1
k79_69680	12.893142	16.639835	1
k79_82056	13.337963	17.406029	1
k79_33329	4.7224264	6.0680623	1
k79_58113	5.921756	7.2894773	1
k79_21551	7.2657857	9.416657	1
k79_33330	4.4620757	5.744492	1
k79_58114	6.515942	8.376779	1
k79_33331	3.7717648	5.2313485	1
k79_33332	6.383838	6.4428916	1
k79_21552	6.1767287	7.560227	1
k79_58115	4.124016	5.4857597	1
k79_33334	4.7961164	4.755771	1
k79_9347	13.560085	18.052153	1
k79_58116	2.7322404	4.215451	1
k79_82057	8.997022	11.711245	1
k79_9348	3.1515152	4.429488	1
k79_21553	3.1415312	4.487014	1
k79_93863	8.186099	10.664455	1
k79_58117	6.1151514	7.3211193	1
k79_58118	15.505747	11.845949	1
k79_93864	5.773585	6.6583886	1
k79_33335	4.513026	5.716329	1
k79_93865	2.592233	3.9631424	1
k79_33336	3.3877552	4.0430446	1
k79_21554	3.315942	4.2537727	1
k79_46087	13.854549	18.457743	1
k79_82058	4.7469325	6.0010476	1
k79_93866	8.258333	9.284028	1
k79_82059	84.744446	86.8985	1
k79_58119	4.3817096	5.681313	1
k79_9349	4.576792	6.041385	1
k79_93867	2.4009662	3.370336	1
k79_82060	3.7350993	4.6636047	1
k79_69681	8.857102	11.826424	1
k79_93868	6.627907	7.1876345	0.98207885
k79_9350	4.3865547	5.4268494	1
k79_69682	7.715909	7.1619644	1
k79_9351	5.8403363	6.336608	1
k79_82062	6.320197	8.521318	1
k79_58120	3.713141	4.922694	1
k79_58121	6.8728814	7.1085176	1
k79_82063	7.551948	11.543957	1
k79_69683	3.3263597	4.4705257	1
k79_93869	6.5080647	8.203704	1
k79_58122	5.418182	5.6908584	1
k79_9352	5.5822783	7.131401	1
k79_33337	7.2746396	9.617721	1
k79_58123	3.6618705	4.8572493	1
k79_69684	3.82516	4.697508	1
k79_58124	5.9417477	6.341028	1
k79_46088	11.457114	14.955473	1
k79_69685	3.25	4.15856	1
k79_46089	2.7978723	3.6983914	1
k79_21555	8.004987	10.299124	1
k79_69686	5.3070173	6.4566193	1
k79_82064	40.663544	51.246006	1
k79_46090	3.7245283	5.073777	1
k79_69687	4.9416666	5.570417	1
k79_21557	3.8983052	4.4895897	1
k79_9353	6.574656	8.498701	1
k79_46091	4.5233645	5.071897	1
k79_69688	5.369748	5.591125	1
k79_82065	8.985836	11.162983	0.9920477
k79_46092	3.4270833	5.2986894	1
k79_9354	5.328889	7.21926	1
k79_9355	4.242718	5.152085	1
k79_21558	7.2762556	9.890332	1
k79_21559	4.693548	5.1231575	1
k79_9356	7.3875	7.7626452	1
k79_46093	4.4814816	6.1345096	1
k79_9357	4.880435	6.214928	1
k79_82066	13.256	18.048151	1
k79_9358	4.4695654	5.804961	1
k79_33338	6.406103	8.267671	1
k79_21560	5.3849373	7.184773	1
k79_58125	9.576864	12.338434	1
k79_46094	4.4278436	5.562879	1
k79_21561	4.5	6.016051	1
k79_82067	6.868476	8.767428	1
k79_93870	7.375703	9.681491	1
k79_33339	5.6068377	6.266719	1
k79_46095	3.9439251	5.071897	1
k79_58126	3.0677967	3.6366453	1
k79_21562	2.742616	3.8863375	1
k79_21563	5.589041	8.15183	1
k79_93871	10.512014	12.769235	1
k79_58127	4.875569	5.8251824	1
k79_9359	9.927228	12.341739	1
k79_33341	4.2112017	5.277237	1
k79_93872	4.7650604	6.8082876	1
k79_9360	4.47191	5.0343513	0.9916318
k79_58128	3.1963637	4.4825473	1
k79_9361	5.5669293	6.5155773	1
k79_58129	5.7166667	5.570417	1
k79_93873	2.1280787	2.8404393	1
k79_33342	7.292135	9.115228	1
k79_93874	4.2421055	5.3203163	1
k79_21564	7.178218	8.9895	1
k79_33343	6.925234	8.583211	1
k79_93875	2.9140625	4.3280935	1
k79_33344	3.743363	6.099924	1
k79_58130	5.3628116	6.955952	1
k79_33345	4.448598	5.071897	1
k79_58131	4.07971	6.61487	1
k79_69689	7.5705113	9.931307	1
k79_82068	9.66037	12.54294	1
k79_93876	4.464107	6.291819	1
k79_9362	5.647699	7.082092	1
k79_46096	6.720515	8.897859	1
k79_58132	5.0595236	6.1567764	1
k79_46097	4.5882354	5.1725297	0.984127
k79_58133	3.5531914	4.109324	1
k79_33346	5.133418	6.634563	1
k79_69690	3.8791666	5.252107	1
k79_58134	7.06383	5.342121	0.6967213
k79_82070	5.8077755	6.869878	1
k79_46098	3.91404	5.425296	1
k79_82071	5.4018693	8.193065	1
k79_46099	3.2770271	3.3646815	1
k79_9363	6.8592963	9.433201	1
k79_46100	2.52809	3.3562346	1
k79_93877	5.348858	6.69488	1
k79_69691	4.3614745	5.5647955	1
k79_82072	4.355752	5.889839	1
k79_93878	3.8758621	5.4382377	1
k79_69692	2.1320755	3.9166994	1
k79_58135	4.4698915	5.9488034	1
k79_93879	4.142857	4.8205533	1
k79_9364	6.3025	7.9158554	1
k79_69693	4.385965	5.835675	1
k79_82073	8.288421	9.946536	1
k79_33347	5.7370014	7.281066	1
k79_82074	4.2016807	5.218383	0.9888476
k79_58136	7.225926	9.009543	1
k79_93880	2.9125562	3.7011495	1
k79_82075	5.818182	6.9415965	1
k79_33348	4.5586734	6.474839	1
k79_9365	5.6328554	7.114534	1
k79_21565	8.202428	10.767493	1
k79_9366	5.611842	6.972244	1
k79_21566	5.2300887	6.481169	1
k79_69694	7.75192	9.943885	1
k79_9367	7.858586	8.858976	1
k79_69695	4.7912087	5.8246684	1
k79_9368	3.990099	4.3941936	1
k79_21567	7.3130083	8.102425	1
k79_93881	9.526355	12.859961	1
k79_69696	5.1355686	6.476609	1
k79_93882	6.866953	8.377441	1
k79_93883	9.178947	9.822123	1
k79_58137	8.716088	11.42288	1
k79_33349	9.29605	11.933626	1
k79_82076	5.8217897	7.593789	1
k79_58138	5.5658913	7.547016	1
k79_33350	4.428571	5.8246684	1
k79_93884	5.8207684	8.228283	1
k79_82077	4.4148936	5.753053	1
k79_21568	8.932292	11.478974	1
k79_93885	3.213793	5.0983477	1
k79_21569	4.6814814	5.629053	1
k79_58139	3.0744047	4.1473174	1
k79_46101	8.309985	10.944906	0.9981807
k79_93886	4.290254	5.9644656	1
k79_58140	2.3566878	3.2660425	1
k79_58141	3.0450451	4.61	1
k79_33351	6.2381873	8.109251	1
k79_93887	2.5170941	3.655586	1
k79_58142	7.9761906	8.718913	1
k79_58143	2.7567568	4.225834	1
k79_46102	3.6506238	4.5127425	1
k79_82078	4.902476	6.490681	1
k79_33353	3.5	4.761306	1
k79_58144	6.3146067	6.2929397	1
k79_33354	3	3.9014592	1
k79_82079	12.721854	12.658356	0.9767442
k79_93888	6.1782007	7.575155	1
k79_33355	8.385246	10.321654	1
k79_69697	10.6298895	13.854218	0.9968163
k79_58145	2.7816093	3.5993464	1
k79_93889	8.855769	9.80269	1
